Student Country,Topic,Subtopic,Keywords,Type of Answer
0,0,1,289,0
2,0,1,289,0
3,0,1,289,0
3,0,1,289,1
2,0,1,289,1
7,0,1,289,0
2,0,1,289,0
3,0,1,289,0
3,0,1,28,1
3,0,1,28,1
3,0,1,28,0
3,0,1,28,1
3,0,1,28,0
0,0,1,24,1
0,0,1,24,0
2,0,1,24,0
3,0,1,24,0
3,0,1,24,1
3,0,1,24,0
3,0,1,24,1
3,0,1,24,0
3,0,1,24,0
3,0,1,24,1
3,0,1,24,1
0,0,1,178,1
0,0,1,178,0
2,0,1,178,0
3,0,1,178,1
3,0,1,178,1
3,0,1,178,1
3,0,1,178,0
3,0,1,178,0
2,0,1,178,0
2,0,1,178,0
3,0,1,178,1
3,0,1,178,1
2,0,1,53,1
3,0,1,53,0
3,0,1,53,1
3,0,1,53,1
3,0,1,53,1
3,0,1,53,1
3,0,1,53,1
3,0,1,53,1
3,0,1,53,1
2,0,1,53,0
2,0,1,53,0
2,0,1,53,0
2,0,1,53,0
3,0,1,53,1
3,0,1,53,1
3,0,1,53,1
0,0,1,53,0
2,0,1,53,0
3,0,1,53,1
3,0,1,53,0
3,0,1,53,1
2,0,1,53,1
2,0,1,53,0
3,0,1,53,1
3,0,1,53,1
0,0,1,27,0
0,0,1,27,0
2,0,1,27,0
2,0,1,27,0
3,0,1,27,1
3,0,1,27,1
3,0,1,27,1
3,0,1,27,0
3,0,1,27,0
3,0,1,27,0
3,0,1,27,1
3,0,1,27,1
3,0,1,27,1
0,0,1,23,0
0,0,1,23,0
3,0,1,23,1
2,0,1,23,0
3,0,1,23,1
3,0,1,23,1
3,0,1,23,1
3,0,1,23,0
3,0,1,23,0
2,0,1,23,0
0,0,1,27,0
0,0,1,27,0
3,0,1,27,1
3,0,1,27,0
3,0,1,27,0
2,0,1,27,0
3,0,1,23,0
3,0,1,23,0
3,0,1,23,0
3,0,1,23,0
3,0,1,23,0
3,0,1,23,1
3,0,1,23,1
3,0,1,23,1
3,0,1,23,0
2,0,1,71,0
3,0,1,71,0
3,0,1,71,0
3,0,1,71,1
3,0,1,71,1
3,0,1,71,0
3,0,1,71,1
3,0,1,71,0
2,0,1,71,1
3,0,1,71,0
3,0,1,71,1
0,0,1,70,1
0,0,1,70,0
2,0,1,70,1
3,0,1,70,1
3,0,1,70,1
3,0,1,70,1
3,0,1,70,1
2,0,1,70,0
2,0,1,70,0
3,0,1,70,1
3,0,1,70,1
2,0,1,69,1
2,0,1,69,1
3,0,1,69,0
3,0,1,69,1
3,0,1,69,0
3,0,1,69,1
2,0,1,69,1
3,0,1,69,1
3,0,1,69,1
3,0,1,69,0
0,0,1,22,0
0,0,1,22,0
0,0,1,22,0
3,0,1,22,1
3,0,1,22,1
3,0,1,22,0
3,0,1,22,0
3,0,1,22,1
2,0,1,22,1
2,0,1,22,0
3,0,1,22,1
3,0,1,22,1
3,0,1,22,1
0,0,1,23,0
2,0,1,23,1
2,0,1,23,1
3,0,1,23,0
3,0,1,23,1
3,0,1,23,1
3,0,1,23,1
2,0,1,23,1
2,0,1,23,0
2,0,1,23,0
3,0,1,23,1
0,0,1,179,0
3,0,1,179,0
2,0,1,179,0
3,0,1,179,0
3,0,1,179,1
3,0,1,179,1
2,0,1,179,0
3,0,1,179,0
3,0,1,179,1
0,0,1,68,1
0,0,1,68,1
3,0,1,68,1
3,0,1,68,0
3,0,1,68,0
3,0,1,68,0
2,0,1,68,0
0,0,1,144,0
3,0,1,144,1
2,0,1,144,0
2,0,1,144,1
3,0,1,144,0
3,0,1,144,0
3,0,1,144,1
3,0,1,144,1
3,0,1,144,0
3,0,1,144,1
2,0,1,144,1
2,0,1,144,1
3,0,1,144,1
0,0,1,180,0
0,0,1,180,0
3,0,1,180,1
2,0,1,180,0
2,0,1,180,0
3,0,1,180,0
3,0,1,180,1
3,0,1,180,0
3,0,1,180,1
3,0,1,180,0
0,0,1,232,0
3,0,1,232,0
2,0,1,232,1
3,0,1,232,1
3,0,1,232,0
3,0,1,232,1
3,0,1,232,1
3,0,1,232,1
3,0,1,232,0
2,0,1,232,0
3,0,1,232,1
3,0,1,232,1
3,0,1,232,1
0,0,1,38,1
0,0,1,38,0
0,0,1,38,1
3,0,1,38,0
3,0,1,38,0
3,0,1,38,1
3,0,1,38,0
2,0,1,38,1
0,0,1,233,0
0,0,1,233,1
0,0,1,233,1
3,0,1,233,1
3,0,1,233,1
3,0,1,233,0
2,0,1,233,0
0,0,1,23,0
0,0,1,23,0
3,0,1,23,0
3,0,1,23,0
3,0,1,23,1
3,0,1,23,0
3,0,1,23,0
2,5,10,337,1
2,5,10,236,1
2,5,10,237,1
3,5,10,4,1
2,5,10,4,1
3,7,8,184,0
3,7,8,184,0
2,7,8,184,1
3,7,8,85,1
3,7,8,85,0
3,7,8,85,0
1,7,8,85,1
2,7,8,310,1
3,7,8,310,1
3,7,8,310,1
2,7,8,310,1
1,7,8,310,1
1,7,8,310,1
3,7,8,83,0
3,7,8,83,0
3,7,8,83,0
3,7,8,83,1
1,7,8,83,1
3,7,8,83,1
3,7,8,83,0
3,7,8,83,0
3,7,8,83,1
1,7,8,83,1
0,7,8,84,0
3,7,8,84,1
3,7,8,84,0
1,7,8,83,0
3,7,8,79,1
3,7,8,79,0
2,7,8,79,0
1,7,8,79,0
1,7,8,79,0
2,7,8,79,0
3,7,8,79,0
3,7,8,79,0
3,7,8,79,0
3,7,8,79,1
3,7,8,79,0
3,7,8,79,0
1,7,8,79,0
3,7,8,81,1
3,7,8,81,1
2,7,8,81,1
1,7,8,81,0
2,7,8,78,1
1,7,8,78,1
1,7,8,78,0
3,7,8,77,0
3,7,8,77,0
3,7,8,77,1
3,7,8,77,0
3,7,8,77,1
2,7,8,77,1
3,7,8,77,0
1,7,8,77,1
1,7,8,77,0
3,7,8,79,0
1,7,8,79,1
2,4,0,300,0
2,4,0,300,0
2,4,0,300,0
3,4,0,300,1
1,4,0,300,0
1,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,1
3,4,0,300,1
3,4,0,300,0
2,4,0,300,0
1,4,0,300,0
5,4,0,300,0
5,4,0,300,0
3,4,0,300,1
3,4,0,300,1
3,4,0,300,1
2,4,0,300,1
3,4,0,300,1
4,4,0,300,0
3,4,0,300,1
3,4,0,300,1
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,1
3,4,0,300,1
1,4,0,300,1
1,4,0,300,1
2,4,0,300,1
5,4,0,300,1
5,4,0,300,1
5,4,0,300,1
3,4,0,300,0
2,4,0,300,0
2,4,0,300,0
2,4,0,300,0
2,4,0,300,1
2,4,0,300,0
1,4,0,300,0
4,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,1
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
1,4,0,300,1
1,4,0,300,0
5,4,0,300,0
3,4,0,300,0
2,4,0,300,0
1,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,1
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
1,4,0,300,0
2,4,0,300,1
5,4,0,300,1
5,4,0,300,0
3,7,8,77,0
3,7,8,77,0
3,7,8,77,1
3,7,8,77,0
1,7,8,77,0
3,7,8,77,0
3,7,8,82,0
3,7,8,82,1
3,7,8,82,1
1,7,8,82,1
1,7,8,82,1
1,7,8,82,1
3,7,8,82,1
1,7,8,82,1
1,7,8,80,1
1,7,8,80,1
3,7,8,33,1
3,7,8,33,1
3,7,8,33,0
3,7,8,33,0
1,7,8,33,1
3,7,8,33,0
2,7,8,33,0
1,7,8,33,1
1,7,8,33,1
3,7,8,33,0
1,7,8,33,1
3,7,8,33,1
3,7,8,33,1
3,7,8,33,0
3,7,8,33,1
3,7,8,33,1
3,7,8,86,1
3,7,8,86,1
3,7,8,86,1
1,7,8,86,1
3,7,8,85,1
3,7,8,85,1
3,7,8,85,0
3,7,8,85,0
1,7,8,85,1
3,7,8,85,1
3,7,8,85,1
3,7,8,85,1
3,7,8,85,0
1,7,8,85,0
3,7,8,85,1
2,7,16,186,0
3,7,16,186,0
3,7,16,186,0
2,7,16,60,1
3,7,16,60,0
3,7,16,60,0
3,7,16,60,0
3,7,16,60,1
2,7,16,58,0
2,7,16,58,0
3,7,16,58,0
3,7,16,58,1
3,7,16,58,0
3,7,16,58,1
3,7,16,58,1
3,7,16,58,0
3,7,16,58,0
1,7,16,58,1
0,7,16,58,0
0,7,16,58,0
2,7,16,198,0
3,7,16,198,0
3,7,16,198,1
3,7,16,198,0
3,7,16,198,0
1,7,16,198,1
0,7,16,198,1
0,7,16,198,0
2,7,16,57,1
2,7,16,57,1
3,7,16,57,0
3,7,16,57,1
3,7,16,57,0
3,7,16,57,0
0,7,16,306,0
3,7,16,306,1
1,7,16,306,1
3,7,16,146,0
3,7,16,146,0
3,7,16,146,1
3,7,16,146,0
3,7,16,146,0
3,7,16,146,0
0,7,16,146,1
0,7,16,146,1
2,7,16,57,1
2,7,16,57,1
3,7,16,57,1
3,7,16,57,0
3,7,16,57,0
3,7,16,57,0
3,7,16,57,0
3,7,16,57,0
3,7,16,57,0
3,7,16,57,0
1,7,16,57,0
2,7,16,41,0
2,7,16,41,0
3,7,16,41,0
3,7,16,41,1
3,7,16,41,1
3,7,16,41,0
3,7,16,41,1
3,7,16,41,0
3,7,16,41,0
1,7,16,41,0
2,7,16,332,1
2,7,16,332,1
3,7,16,332,1
3,7,16,332,0
3,7,16,332,1
3,7,16,332,1
3,7,16,40,1
3,7,16,40,1
3,7,16,40,0
3,7,16,40,0
2,7,16,39,1
2,7,16,39,0
2,7,16,39,0
3,7,16,39,0
3,7,16,39,1
3,7,16,39,1
3,7,16,39,0
3,7,16,39,0
3,7,16,39,0
1,7,16,39,0
0,7,16,39,1
5,7,16,39,0
2,7,16,200,1
2,7,16,200,1
2,7,16,200,1
2,7,16,200,0
3,7,16,200,1
2,7,16,200,1
3,7,16,200,1
3,7,16,200,1
3,7,16,200,1
3,7,16,200,0
3,7,16,200,0
3,7,16,200,1
1,7,16,200,0
0,7,16,200,0
0,7,16,200,0
3,7,16,200,1
3,7,16,195,0
3,7,16,195,1
3,7,16,195,1
3,7,16,195,1
3,7,16,195,0
3,7,16,195,1
3,7,16,191,1
2,7,16,191,1
3,7,16,191,1
3,7,16,191,1
3,7,16,191,1
3,7,16,191,1
3,7,16,191,0
2,7,16,191,1
0,7,16,191,0
0,7,16,191,0
2,7,16,57,1
3,7,16,57,1
2,7,16,192,1
3,7,16,192,1
3,7,16,192,0
3,7,16,192,0
3,7,16,192,1
3,7,16,192,0
3,7,16,192,0
3,7,16,192,1
0,7,16,192,0
3,7,16,192,1
3,7,16,192,1
3,7,16,192,0
3,7,16,192,0
3,7,16,176,1
3,7,16,176,1
3,7,16,176,0
3,7,16,176,1
3,7,16,176,0
3,7,16,176,1
2,7,16,176,1
1,7,16,176,1
1,7,16,176,1
0,7,16,176,1
0,7,16,176,1
3,7,16,177,1
3,7,16,177,1
3,7,16,177,0
3,7,16,177,1
3,7,16,177,0
0,7,16,177,1
2,3,4,184,0
3,3,4,184,0
3,3,4,184,0
3,3,4,184,1
1,3,4,184,0
1,3,4,184,0
1,3,4,184,1
2,3,4,261,0
2,3,4,261,0
3,3,4,261,1
3,3,4,261,0
2,3,4,261,0
1,3,4,261,1
3,3,4,264,0
2,3,4,184,1
2,3,4,184,1
2,3,4,184,0
3,3,4,184,0
1,3,4,184,0
1,3,4,184,0
3,3,4,184,1
3,3,4,184,0
3,3,4,184,1
1,3,4,184,0
5,4,0,300,1
5,4,0,300,0
5,4,0,300,0
5,4,0,300,0
5,4,0,300,0
5,4,0,300,0
3,4,0,300,1
2,4,0,300,0
2,4,0,300,1
2,4,0,300,1
3,4,0,300,1
4,4,0,300,0
3,4,0,300,1
3,4,0,300,1
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,1
1,4,0,300,1
1,4,0,300,1
3,4,0,300,1
3,4,0,300,1
3,4,0,300,1
2,4,0,300,1
3,4,0,300,0
3,4,0,300,1
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,1
3,4,0,300,1
3,4,0,300,0
3,4,0,300,0
2,4,0,300,1
2,4,0,300,0
3,4,0,300,0
1,4,0,300,0
2,4,0,300,1
5,4,0,300,1
5,4,0,300,0
3,4,0,300,1
3,4,0,300,1
2,4,0,300,0
2,4,0,300,1
2,4,0,300,0
1,4,0,300,1
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,1
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,1
2,4,0,300,0
3,4,0,300,0
1,4,0,300,0
5,4,0,300,1
5,4,0,300,0
5,4,0,300,0
3,4,0,300,1
2,4,0,300,0
2,4,0,300,0
4,4,0,300,1
4,4,0,300,1
3,4,0,300,0
3,4,0,300,1
3,4,0,300,0
3,4,0,300,0
3,4,0,300,0
3,4,0,300,1
3,4,0,300,0
3,4,0,300,0
2,4,0,300,0
2,4,0,300,0
3,11,12,158,1
3,11,12,158,0
3,11,12,158,0
3,11,12,158,1
3,11,12,158,0
3,11,12,158,0
3,11,12,158,0
3,11,12,158,0
3,11,12,158,1
3,11,12,158,1
3,11,6,73,0
3,11,6,73,1
3,11,6,73,0
3,11,6,73,0
3,11,6,73,1
3,11,6,73,0
3,11,12,158,0
3,11,12,158,1
3,11,12,158,0
3,11,12,158,0
3,11,12,158,0
1,11,12,158,0
3,11,12,158,0
3,11,12,137,0
3,11,12,137,0
3,11,12,137,1
3,11,12,137,1
3,11,12,137,0
3,11,12,137,1
3,11,12,137,0
3,11,6,72,0
3,11,6,72,0
3,11,6,72,1
3,11,6,72,0
3,11,12,137,1
3,11,12,137,0
3,11,12,137,0
3,11,12,137,1
3,11,12,137,0
3,11,12,137,0
3,11,12,137,0
3,11,12,137,1
3,11,12,137,0
3,11,12,137,1
3,11,12,137,1
3,11,12,158,1
3,11,12,158,1
3,11,12,158,1
3,11,12,158,0
0,0,1,228,0
3,0,1,228,0
3,0,1,228,0
2,0,1,228,0
0,0,1,25,0
2,0,1,25,0
0,0,1,230,1
0,0,1,230,0
2,0,1,230,1
3,0,1,230,1
3,0,1,230,1
3,0,1,230,1
3,0,1,230,0
2,0,1,230,0
3,0,1,230,0
3,0,1,234,1
3,0,1,234,0
3,0,1,234,0
2,0,1,234,0
2,0,1,234,1
2,0,1,234,0
0,0,1,26,0
0,0,1,26,0
0,0,1,26,0
0,0,1,26,0
2,0,1,26,0
3,0,1,26,1
2,0,1,26,1
3,0,1,26,0
3,0,1,26,1
3,0,1,26,1
3,0,1,37,0
2,0,1,37,0
2,0,1,37,0
2,0,1,37,1
3,0,1,37,1
3,0,1,37,1
2,0,1,229,0
2,0,1,229,0
3,0,1,229,1
3,0,1,229,1
3,0,1,229,1
3,0,1,229,1
3,0,1,229,1
3,0,1,229,0
3,0,1,229,1
2,0,1,229,1
2,0,1,229,1
2,0,1,229,0
3,0,1,229,1
3,0,1,229,0
0,0,1,25,0
0,0,1,25,0
3,0,1,25,0
3,0,1,25,0
3,0,1,25,1
2,0,1,25,0
3,0,1,235,1
3,0,1,235,0
3,0,1,235,0
3,0,1,235,0
3,0,1,235,0
2,0,1,235,0
2,0,1,235,1
2,0,1,235,1
3,0,1,235,1
3,0,1,235,0
2,6,11,297,0
3,6,11,297,1
3,6,11,297,0
3,6,11,297,1
2,3,4,354,0
1,3,4,354,1
1,3,4,354,1
1,3,4,354,0
3,3,4,354,0
3,3,4,354,1
2,3,4,354,0
3,6,11,327,0
3,6,11,142,0
3,6,11,142,1
3,3,4,276,1
3,3,4,276,0
1,3,4,276,0
3,3,4,276,0
3,3,4,276,1
3,3,4,276,0
3,3,4,276,1
3,3,4,276,1
1,3,4,276,0
1,3,4,276,0
3,3,4,275,0
3,3,4,275,0
1,3,4,275,0
3,3,4,275,0
3,3,4,275,0
1,3,4,275,1
1,3,4,275,1
3,6,11,142,0
2,6,11,327,0
3,6,11,327,0
3,6,11,327,0
3,6,11,327,1
3,6,11,355,1
3,6,11,355,0
3,3,4,347,0
2,3,4,272,1
3,3,4,272,0
3,3,4,272,1
3,3,4,272,1
3,3,4,272,1
3,3,4,272,1
3,3,4,272,0
3,3,4,272,0
2,3,4,272,1
1,3,4,272,0
3,3,4,263,0
3,3,4,263,0
4,3,4,263,0
3,3,4,263,0
3,3,4,263,0
2,3,4,263,0
3,3,4,263,0
1,3,4,263,0
1,3,4,263,1
1,3,4,263,0
3,6,11,355,0
3,6,11,355,0
3,6,11,355,0
2,6,11,297,1
2,6,11,297,0
3,6,11,297,1
3,6,11,297,0
3,6,11,297,1
3,3,4,262,0
1,3,4,262,0
3,3,4,262,0
3,3,4,262,0
2,3,4,262,0
1,3,4,262,0
1,3,4,262,1
1,3,4,262,0
3,3,4,262,0
3,3,4,263,1
3,3,4,263,0
1,3,4,263,0
3,3,4,263,0
3,3,4,263,0
3,3,4,263,0
3,3,4,263,1
3,3,4,263,1
3,3,4,263,1
1,3,4,263,0
1,3,4,263,0
2,9,13,171,0
3,9,13,171,0
2,9,13,171,1
2,9,13,171,1
3,9,13,169,0
2,9,13,123,0
2,9,13,123,1
3,9,13,169,0
2,9,13,123,0
3,9,13,75,0
2,9,13,75,0
2,9,13,75,0
3,9,13,75,0
3,9,13,75,0
3,9,13,99,1
3,9,13,99,0
2,9,13,99,0
3,9,13,74,0
3,9,13,74,0
3,9,13,253,0
3,9,13,292,0
3,9,13,292,0
3,3,4,256,1
1,3,4,256,1
3,3,4,256,1
3,3,4,256,1
2,3,4,256,1
1,3,4,256,1
3,3,4,102,1
1,3,4,102,1
3,3,4,102,0
3,3,4,102,0
3,3,4,102,1
3,3,4,102,0
1,3,4,102,0
1,3,4,102,0
2,6,7,21,1
2,6,7,21,1
2,6,7,151,0
3,6,7,151,0
3,10,20,97,0
0,10,20,97,1
0,10,20,97,0
0,10,20,97,1
3,10,20,97,0
3,10,20,97,0
3,10,20,43,0
3,10,20,1,1
2,10,20,1,1
3,10,20,96,0
0,10,20,96,0
3,10,20,96,1
3,10,20,96,0
3,10,20,18,0
3,10,20,18,0
0,10,20,97,0
0,10,20,97,0
0,10,20,97,1
3,10,20,97,1
0,10,20,97,1
0,10,20,97,1
3,10,20,97,0
3,10,20,97,0
3,10,20,97,0
3,10,20,97,0
3,10,20,97,0
3,7,15,138,0
3,7,15,138,1
1,7,15,138,1
4,7,15,138,0
3,7,15,138,0
3,7,15,138,1
3,7,15,138,1
3,7,15,138,1
3,7,15,138,0
3,7,15,138,0
3,7,15,138,0
3,7,15,138,0
3,7,15,138,1
3,7,15,138,1
3,7,15,138,1
3,7,15,138,1
3,7,15,138,0
3,7,15,138,0
3,7,15,138,0
3,7,15,138,0
3,7,15,138,0
3,7,15,138,0
3,7,15,138,0
3,7,15,138,1
3,7,15,138,1
3,7,15,138,1
3,7,15,138,1
3,7,15,138,0
3,7,15,138,0
3,7,15,138,0
3,7,15,138,1
3,7,15,138,0
3,7,15,138,1
3,7,15,138,0
3,7,15,138,0
3,7,15,138,0
3,7,15,138,0
3,7,15,138,0
3,7,15,138,0
3,7,15,138,0
3,7,15,138,0
3,7,15,138,0
3,7,15,138,0
3,7,15,138,0
3,7,15,138,1
2,7,15,138,0
6,7,15,138,1
6,7,15,138,1
6,7,15,138,1
6,7,15,138,1
6,7,15,138,1
6,7,15,138,1
1,7,15,138,0
1,7,15,138,1
1,7,15,138,1
1,7,15,138,0
1,7,15,138,0
1,7,15,138,0
1,7,15,138,0
1,7,15,138,1
1,7,15,138,1
1,7,15,138,0
1,7,15,138,1
1,7,15,138,1
1,7,15,138,1
3,7,15,193,1
2,7,15,193,0
2,7,15,193,1
3,7,15,193,1
3,7,15,193,1
3,7,15,193,0
3,7,15,193,1
3,7,15,193,0
3,7,15,193,1
3,7,15,193,0
3,7,15,193,0
3,7,15,193,0
3,7,15,193,1
3,7,15,193,1
3,7,15,193,1
3,7,15,193,1
3,7,15,193,1
3,7,15,193,1
3,7,15,193,1
3,7,15,193,1
3,7,15,193,0
3,7,15,193,1
3,7,15,193,0
3,7,15,193,0
3,7,15,193,0
3,7,15,193,1
3,7,15,193,1
3,7,15,193,0
3,7,15,193,1
1,7,15,193,1
1,7,15,193,0
3,7,15,193,0
1,7,15,193,1
2,7,15,193,0
2,7,15,193,0
2,7,15,193,0
1,7,15,193,0
1,7,15,193,0
3,7,15,193,0
3,7,15,193,1
3,7,15,193,0
3,7,15,193,0
3,7,15,193,0
3,7,15,193,1
3,7,15,193,0
3,7,15,193,1
3,7,15,193,1
3,7,15,193,0
3,7,15,193,0
3,7,15,193,1
3,7,15,193,0
3,7,15,193,0
3,7,15,193,1
3,7,15,193,0
3,7,15,193,1
3,7,15,193,0
3,7,15,193,1
3,7,15,193,0
3,7,15,193,0
3,7,15,193,0
2,7,15,193,0
1,7,15,193,1
1,7,15,193,1
1,7,15,193,0
1,7,15,193,1
1,7,15,193,0
1,7,15,193,0
3,7,15,193,0
1,7,15,193,1
1,7,15,193,1
3,7,15,283,0
3,7,15,283,0
2,7,15,283,0
2,7,15,283,0
2,7,15,283,0
3,7,15,283,1
3,7,15,283,1
3,7,15,283,1
3,7,15,283,0
3,7,15,283,1
3,7,15,283,0
3,7,15,283,1
3,7,15,283,1
3,7,15,283,0
3,7,15,283,1
3,7,15,283,0
3,7,15,283,1
3,7,15,283,1
3,7,15,283,1
3,7,15,283,1
3,7,15,283,1
3,7,15,283,0
3,7,15,283,1
3,7,15,283,0
3,7,15,283,0
3,7,15,283,0
3,7,15,283,0
3,7,15,283,1
3,7,15,283,1
1,7,15,283,1
1,7,15,283,0
3,7,15,283,0
1,7,15,283,1
1,7,15,283,1
3,7,15,141,1
3,7,15,141,1
2,7,15,141,0
1,7,15,141,1
3,7,15,141,0
3,7,15,141,0
3,7,15,141,1
3,7,15,141,1
3,7,15,141,1
3,7,15,141,1
3,7,15,141,0
3,7,15,141,0
3,7,15,141,0
3,7,15,141,0
3,7,15,141,1
3,7,15,141,0
3,7,15,141,0
3,7,15,141,0
3,7,15,141,0
3,7,15,141,0
3,7,15,141,0
3,7,15,141,1
3,7,15,141,0
3,7,15,141,1
3,7,15,141,0
3,7,15,141,0
3,7,15,141,1
3,7,15,141,0
3,7,15,141,1
3,7,15,141,1
3,7,15,141,0
3,7,15,141,0
3,7,15,141,0
3,7,15,141,0
3,7,15,141,1
3,7,15,141,0
6,7,15,141,1
6,7,15,141,0
6,7,15,141,1
6,7,15,141,1
6,7,15,141,1
6,7,15,141,1
6,7,15,141,1
6,7,15,141,1
6,7,15,141,0
6,7,15,141,1
6,7,15,141,1
6,7,15,141,1
6,7,15,141,1
6,7,15,141,0
6,7,15,141,1
1,7,15,141,1
1,7,15,141,1
1,7,15,141,1
1,7,15,141,0
1,7,15,141,0
1,7,15,141,1
2,7,15,141,1
2,7,15,141,0
1,7,15,141,1
1,7,15,141,1
1,7,15,141,0
1,7,15,141,0
1,7,15,141,0
1,7,15,141,0
1,7,15,141,1
1,7,15,141,0
1,7,15,141,1
3,7,15,141,0
2,7,15,277,0
2,7,15,277,0
2,7,15,277,1
3,7,15,277,1
3,7,15,277,0
3,7,15,277,1
3,7,15,277,1
3,7,15,277,0
3,7,15,277,1
3,7,15,277,1
3,7,15,277,1
3,7,15,277,1
3,7,15,277,0
3,7,15,277,1
3,7,15,277,1
3,7,15,277,0
3,7,15,277,1
3,7,15,277,0
3,7,15,277,1
3,7,15,277,1
3,7,15,277,1
3,7,15,277,0
3,7,15,277,0
3,7,15,277,1
3,7,15,277,1
3,7,15,277,1
3,7,15,277,0
3,7,15,277,1
3,7,15,277,0
3,7,15,277,0
3,7,15,277,0
1,7,15,277,1
1,7,15,277,1
1,7,15,277,0
3,7,15,277,1
1,7,15,277,1
3,7,15,193,1
3,7,15,193,1
3,7,15,193,0
1,7,15,193,1
3,7,15,193,0
3,7,15,193,0
3,7,15,193,1
3,7,15,193,1
3,7,15,193,0
3,7,15,193,1
3,7,15,193,0
3,7,15,193,0
3,7,15,193,0
3,7,15,193,0
3,7,15,193,1
3,7,15,193,1
3,7,15,193,0
3,7,15,193,1
3,7,15,193,1
3,7,15,193,1
3,7,15,193,1
3,7,15,193,0
3,7,15,193,1
3,7,15,193,1
3,7,15,193,1
3,7,15,193,0
3,7,15,193,1
3,7,15,193,0
3,7,15,193,1
3,7,15,193,0
3,7,15,193,0
3,7,15,193,1
2,7,15,193,0
1,7,15,193,1
1,7,15,193,1
3,7,15,193,1
3,7,15,193,0
1,7,15,193,0
3,7,15,140,1
0,7,15,140,1
3,7,15,140,1
3,7,15,140,1
2,7,15,140,0
2,7,15,140,1
2,7,15,140,0
2,7,15,140,1
1,7,15,140,1
3,7,15,140,0
3,7,15,140,1
3,7,15,140,0
3,7,15,140,1
3,7,15,140,1
3,7,15,140,1
3,7,15,140,0
3,7,15,140,1
3,7,15,140,0
3,7,15,140,0
3,7,15,140,1
3,7,15,140,1
3,7,15,140,1
3,7,15,140,1
3,7,15,140,1
3,7,15,140,1
3,7,15,140,0
3,7,15,140,1
3,7,15,140,0
3,7,15,140,1
3,7,15,140,1
3,7,15,140,0
1,7,15,140,1
1,7,15,140,0
1,7,15,140,1
1,7,15,140,0
3,7,15,140,0
1,7,15,140,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,1
0,7,15,160,0
4,7,15,160,0
3,7,15,160,1
3,7,15,160,0
4,7,15,160,1
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,1
3,7,15,160,1
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,1
3,7,15,160,1
3,7,15,160,1
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,1
3,7,15,160,1
3,7,15,160,0
3,7,15,160,1
3,7,15,160,1
3,7,15,160,1
3,7,15,160,1
3,7,15,160,0
3,7,15,160,1
3,7,15,160,1
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,1
3,7,15,160,0
6,7,15,160,1
6,7,15,160,1
6,7,15,160,1
6,7,15,160,1
6,7,15,160,1
6,7,15,160,1
6,7,15,160,1
6,7,15,160,1
6,7,15,160,1
6,7,15,160,0
6,7,15,160,0
1,7,15,160,1
1,7,15,160,1
1,7,15,160,0
1,7,15,160,0
1,7,15,160,1
1,7,15,160,1
1,7,15,160,0
1,7,15,160,0
1,7,15,160,0
1,7,15,160,1
3,7,15,160,0
1,7,15,160,1
1,7,15,160,0
1,7,15,160,0
1,7,15,160,1
1,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,1
3,7,15,160,0
3,7,15,160,0
3,7,15,160,1
3,7,15,160,0
3,7,15,160,1
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,1
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,1
3,7,15,160,1
3,7,15,160,0
3,7,15,160,1
3,7,15,160,0
3,7,15,160,1
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,0
3,7,15,160,1
3,7,15,160,0
3,7,15,160,1
3,7,15,160,1
2,7,15,160,0
6,7,15,160,1
6,7,15,160,1
6,7,15,160,0
6,7,15,160,1
6,7,15,160,1
6,7,15,160,1
1,7,15,160,0
1,7,15,160,0
1,7,15,160,0
